wage,edu,exp,city,reg,race,deg,com,emp
1187.08,16,6,yes,midwest,white,yes,7.6,46
785.61,15,27,yes,midwest,white,no,14.2,43
403.61,11,10,yes,midwest,white,no,9,64
308.64,12,4,yes,midwest,white,no,1,72
1187.08,16,33,yes,midwest,white,yes,15.5,33
1424.5,18,32,yes,midwest,white,no,9.2,207
237.42,12,8,yes,midwest,white,no,3.3,135
641.03,12,34,yes,midwest,white,no,1.8,217
345.37,12,7,yes,midwest,white,no,10.9,96
191.36,11,40,yes,midwest,white,no,11.5,126
783.48,16,2,yes,midwest,white,yes,11.9,22
99.72,16,1,yes,midwest,white,no,19,103
503.32,16,2,yes,midwest,other,yes,12.9,71
900.21,12,17,yes,midwest,white,no,11.9,72
641.03,12,11,yes,midwest,white,no,22.1,113
551.62,12,31,yes,midwest,white,no,10.2,163
308.64,12,4,yes,midwest,white,no,8.6,87
474.83,12,2,yes,midwest,other,no,1.1,86
688.51,12,22,yes,midwest,other,no,0.1,150
830.96,10,32,yes,midwest,white,no,14.4,148
593.54,12,13,yes,midwest,other,no,1.8,72
617.28,12,26,yes,midwest,white,no,16,99
1471.98,18,27,yes,midwest,white,yes,5.2,94
356.13,12,4,yes,midwest,white,no,5.2,264
474.83,14,27,yes,midwest,other,no,0.7,55
493.83,12,7,yes,midwest,white,no,4.3,123
189.93,15,1,yes,midwest,white,no,14.4,56
347.22,16,13,yes,midwest,white,no,7.1,4
928.77,17,22,yes,midwest,white,no,7.6,92
226.34,14,-1,yes,midwest,other,no,11.2,50
284.9,12,14,yes,midwest,white,no,3.8,146
721.75,14,30,yes,midwest,white,no,5,176
142.45,12,51,yes,midwest,other,no,8.2,207
71.23,12,6,yes,midwest,black,no,4.5,85
409.07,12,14,yes,midwest,other,no,4.8,179
498.58,12,10,yes,midwest,white,no,1.2,102
199.05,11,10,yes,midwest,white,no,1.2,30
1543.21,12,42,yes,midwest,white,no,11.2,109
569.8,12,13,yes,midwest,white,no,2.9,85
222.68,12,11,yes,midwest,white,no,12.6,186
723.79,12,17,yes,midwest,white,no,17.1,170
664.77,14,33,yes,midwest,white,no,21.3,44
567.36,13,13,yes,midwest,white,no,6.7,49
189.93,12,4,yes,midwest,white,no,11.4,136
949.67,7,48,yes,midwest,white,no,15.4,288
1424.5,15,40,yes,midwest,white,no,14.7,271
320.99,16,11,yes,midwest,other,yes,2.7,39
363.11,16,11,yes,midwest,other,no,1.4,78
555.56,16,4,yes,midwest,white,yes,9.6,123
308.64,10,27,yes,midwest,white,no,6,139
194.19,12,3,yes,midwest,white,no,12.8,45
878.44,12,22,yes,midwest,white,no,26.6,61
1044.63,17,2,yes,midwest,other,yes,19,221
593.54,12,13,yes,midwest,white,no,14.9,119
308.64,12,5,yes,midwest,white,no,20.6,30
807.22,12,34,yes,midwest,white,no,21.1,234
356.13,13,3,yes,midwest,white,no,5.5,104
1058.2,16,23,yes,midwest,other,no,17.4,286
370.37,15,0,yes,midwest,white,no,13.5,227
339.51,13,-1,yes,midwest,white,no,16.2,155
577.4,14,41,yes,midwest,white,no,20.1,153
1103.4,12,40,yes,midwest,white,no,3.7,166
403.61,12,31,yes,midwest,white,no,15.1,56
1068.38,12,7,yes,midwest,other,no,21.7,35
739.96,12,43,yes,midwest,white,no,4.8,72
443.97,12,9,yes,midwest,white,no,17.6,162
1780.63,17,16,yes,midwest,white,no,12.2,107
2374.15,18,24,yes,midwest,white,yes,8.7,197
1020.89,15,26,yes,midwest,other,no,11.7,118
569.8,7,54,yes,midwest,black,no,4.1,110
759.73,16,6,yes,midwest,white,no,9.3,27
1322.75,16,45,yes,midwest,white,yes,0,22
474.83,12,19,yes,midwest,white,no,2.5,58
830.96,12,38,yes,midwest,white,no,15.2,158
344.25,12,13,yes,midwest,white,no,7.7,89
315.76,12,6,yes,midwest,white,no,11.3,93
859.45,12,12,yes,midwest,white,no,16.3,113
293.21,10,31,yes,midwest,white,no,0,88
1066,18,16,yes,midwest,white,no,27.6,67
593.54,10,38,yes,midwest,white,no,18.5,57
269.94,12,7,yes,midwest,white,no,31.7,58
525.4,13,8,yes,midwest,white,no,8.7,46
788.22,13,10,yes,midwest,white,no,0.5,89
375.31,12,4,yes,midwest,white,no,20.4,141
590.08,12,6,yes,midwest,white,no,40.8,194
427.35,17,1,yes,midwest,other,yes,7.5,80
973.41,16,16,yes,midwest,white,no,4.2,194
902.18,18,10,yes,midwest,white,yes,30.2,78
949.67,12,11,yes,midwest,white,no,2.8,80
1102.29,10,14,yes,midwest,white,no,25.7,172
997.15,16,33,yes,midwest,white,no,11,26
1543.21,12,33,yes,midwest,white,no,4.4,110
973.41,13,16,yes,midwest,other,no,8.7,11
427.35,16,3,yes,midwest,white,yes,3.7,299
807.22,18,13,yes,midwest,white,yes,5.3,63
925.93,18,16,yes,midwest,white,no,7.6,224
783.48,13,2,yes,midwest,white,no,1.1,11
493.83,12,34,yes,midwest,white,no,23.7,41
172.33,12,1,yes,midwest,other,no,19.2,112
774.91,13,36,yes,midwest,other,no,8.3,96
641.03,12,34,yes,midwest,white,no,10.7,35
617.28,18,6,yes,midwest,white,yes,18.2,146
664.77,12,22,yes,midwest,white,no,4.8,264
277.78,12,1,yes,midwest,white,no,2.8,132
557.93,12,12,yes,midwest,white,no,17.9,255
401.23,16,11,yes,midwest,white,no,9.7,54
612.54,12,15,yes,midwest,white,no,4.7,38
1251.89,12,38,yes,midwest,white,no,8.1,149
997.15,13,11,yes,midwest,white,no,0.4,117
170.06,12,7,yes,midwest,black,no,10.2,57
878.44,12,31,yes,midwest,black,no,16.1,28
705.47,14,9,yes,midwest,other,no,19.2,139
1028.81,12,25,yes,midwest,white,no,15.4,84
727.23,13,22,yes,midwest,white,no,14.3,150
830.96,16,11,yes,midwest,white,yes,5.9,117
603.57,16,5,yes,midwest,white,no,30.4,29
356.13,12,16,yes,midwest,white,no,22,147
740.74,12,11,yes,midwest,white,no,8.2,187
1139.6,16,18,yes,midwest,other,yes,2.4,93
883.19,12,38,yes,midwest,white,no,1.2,177
1068.38,16,36,yes,midwest,white,yes,15.4,118
451.09,8,43,yes,midwest,white,no,2.7,185
474.83,17,36,yes,midwest,white,yes,14.4,150
605.41,16,11,yes,midwest,black,yes,19.4,51
735.99,16,6,yes,midwest,other,yes,21.8,110
617.28,16,43,yes,midwest,white,yes,9.1,80
830.96,13,38,yes,midwest,other,no,10.5,24
783.48,12,14,yes,midwest,white,no,26.1,84
294.25,14,9,yes,midwest,white,no,11.1,168
356.13,12,7,yes,midwest,white,no,5.9,73
391.74,12,3,yes,midwest,other,no,12.3,36
332.38,16,8,yes,midwest,white,yes,11.8,216
830.96,6,44,yes,midwest,other,no,1.9,141
830.96,12,23,yes,midwest,white,no,1.3,108
876.07,12,14,yes,midwest,white,no,19.2,20
617.28,12,10,yes,midwest,other,no,1.2,111
271.6,15,15,yes,midwest,black,no,16.9,55
1187.08,16,11,yes,midwest,white,yes,18.1,143
1234.57,18,26,yes,midwest,white,yes,5.6,350
1237.25,18,9,yes,midwest,white,yes,15.9,168
878.44,13,24,yes,midwest,white,no,1.7,70
138.45,12,8,yes,midwest,other,no,12.5,73
1689.26,12,35,yes,midwest,other,no,22,128
67.02,12,5,yes,midwest,other,no,4.4,13
830.96,12,23,yes,midwest,white,no,7.7,181
510.45,14,10,yes,midwest,white,no,16.9,14
854.7,14,11,yes,midwest,white,no,4.2,143
451.09,16,3,yes,midwest,white,yes,23.6,78
617.28,11,15,yes,midwest,white,no,14.5,47
522.32,14,31,yes,midwest,white,no,5.8,94
411.52,14,7,yes,midwest,white,no,30,129
546.06,12,17,yes,midwest,white,no,5.9,12
427.35,12,14,yes,midwest,other,no,11.7,116
381.08,12,8,yes,midwest,white,no,6.5,106
585.19,11,31,yes,midwest,white,no,21.7,56
830.96,14,7,yes,midwest,other,no,11.4,53
451.09,12,13,yes,midwest,other,no,1.9,289
588.79,14,7,yes,midwest,white,no,3.6,170
1139.6,16,22,yes,midwest,white,yes,24.6,147
759.73,18,10,yes,midwest,white,yes,5.6,62
2374.15,18,21,yes,midwest,other,yes,14.4,113
870.71,16,41,yes,midwest,white,no,14,133
852.33,16,8,yes,midwest,white,no,8.6,25
356.13,12,11,yes,midwest,other,no,11.8,46
888.89,13,18,yes,midwest,other,no,30.9,44
617.28,15,6,yes,midwest,white,no,8.9,190
871.46,12,20,yes,midwest,white,no,3.5,196
569.8,12,8,yes,midwest,white,no,0.8,245
284.9,9,19,yes,midwest,other,no,5.3,87
370.37,12,7,yes,midwest,black,no,20.3,25
807.22,12,16,yes,midwest,white,no,4.5,224
688.51,12,16,yes,midwest,white,no,20.8,198
569.8,16,7,yes,midwest,white,no,0.6,161
417.85,11,9,yes,midwest,white,no,3.7,81
237.42,14,33,yes,midwest,white,no,10,45
223.27,14,7,yes,midwest,other,no,8,78
1059.09,18,2,yes,midwest,white,yes,12,251
964.81,16,4,yes,midwest,white,no,3.9,107
522.32,11,35,yes,midwest,white,no,13.7,214
949.67,13,37,yes,midwest,white,no,10.3,89
902.18,12,29,yes,midwest,white,no,13.4,145
759.73,13,22,yes,midwest,white,no,2.8,198
225.55,12,27,yes,midwest,black,no,21.1,151
650.05,14,18,yes,midwest,white,no,17.9,126
265.89,12,34,yes,midwest,white,no,33.7,165
249.29,12,9,yes,midwest,white,no,9.7,132
104.94,12,6,yes,midwest,other,no,15,157
284.9,12,10,yes,midwest,white,no,24.5,143
253.26,14,0,yes,midwest,white,no,3.4,128
403.61,13,9,yes,midwest,white,no,15.7,58
617.28,10,24,yes,midwest,other,no,8.6,179
771.6,12,31,yes,midwest,white,no,22.7,130
759.73,12,31,yes,midwest,white,no,27.6,27
176.37,11,17,yes,midwest,white,no,16.6,116
546.06,12,23,yes,midwest,white,no,1.1,37
823.05,12,16,yes,midwest,other,no,4.6,16
569.8,12,15,yes,midwest,white,no,7.7,126
830.96,12,24,yes,midwest,white,no,26.8,28
830.96,12,31,yes,midwest,white,no,23.4,145
308.64,12,6,yes,midwest,white,no,13.9,251
1116.99,14,24,yes,midwest,white,no,4.2,96
973.41,17,4,yes,midwest,white,no,4.2,128
444.44,12,3,yes,midwest,white,no,7.3,252
237.42,11,16,yes,midwest,other,no,10.9,257
142.45,11,7,yes,midwest,white,no,1.3,37
1068.38,16,18,yes,midwest,white,yes,11.1,159
1079.63,14,32,yes,midwest,white,no,9.2,71
1661.92,16,18,yes,midwest,white,yes,1.2,143
182.95,14,0,no,midwest,white,no,29,200
356.13,12,11,no,midwest,white,no,14.8,241
1424.5,17,23,yes,midwest,white,no,4.5,125
1139.6,17,16,yes,midwest,white,yes,8.7,123
830.96,16,24,yes,midwest,other,yes,26.3,127
448.93,15,0,yes,midwest,white,no,0.6,174
427.35,12,33,yes,midwest,white,no,11.7,146
213.68,12,10,yes,midwest,white,no,8.6,221
1115.86,10,40,yes,midwest,white,no,7.9,92
641.03,16,3,no,midwest,white,no,23.5,192
939.35,12,16,yes,midwest,white,no,10.1,320
246.91,12,1,yes,midwest,white,no,22.4,109
1210.83,13,34,no,midwest,white,no,10.8,8
1210.83,12,30,no,midwest,other,no,27.3,131
474.83,14,2,no,midwest,white,no,2.9,225
725.55,12,34,no,midwest,white,no,5.9,290
759.73,12,21,no,midwest,white,no,4.5,80
462.96,14,10,no,midwest,white,no,1,120
593.54,12,10,no,midwest,white,no,9.3,182
783.48,16,4,yes,midwest,white,yes,7.2,63
949.67,13,31,yes,midwest,white,no,11.5,64
189.43,12,3,yes,midwest,white,no,0.5,215
641.03,12,23,yes,midwest,white,no,1,215
1011.4,12,38,yes,midwest,other,no,1.3,188
381.39,12,11,no,midwest,white,no,7.7,69
375.24,12,13,no,midwest,white,no,12,81
281.96,13,14,no,midwest,white,no,18.3,106
131.87,12,15,no,midwest,other,no,2.3,59
469.14,12,6,yes,midwest,white,no,6.7,142
161.67,10,11,yes,midwest,other,no,2.6,54
1187.08,16,32,yes,midwest,other,yes,6.3,160
590.76,14,9,no,midwest,white,no,20.4,110
1139.6,13,39,no,midwest,white,no,14.5,157
508.17,12,15,no,midwest,white,no,5.1,46
403.61,12,21,no,midwest,white,no,15.8,63
427.35,12,20,yes,midwest,white,no,13.9,86
308.64,12,13,yes,midwest,white,no,20.8,134
370.37,15,15,yes,midwest,white,no,11.8,234
1068.38,12,17,yes,midwest,white,no,9.7,58
284.9,12,5,yes,midwest,white,no,14.2,70
474.83,12,17,no,midwest,white,no,27.8,78
342.28,14,17,no,midwest,white,no,1.3,69
183.87,12,4,no,midwest,white,no,25.3,100
594.33,14,30,no,midwest,white,no,14.2,141
200.66,12,5,no,midwest,white,no,20.5,54
166.9,12,2,no,midwest,white,no,17.8,145
522.88,4,44,yes,midwest,white,no,4.6,168
641.03,12,32,no,midwest,other,no,16.4,100
205.76,12,11,no,midwest,white,no,4.1,171
212.77,12,8,no,midwest,white,no,11.8,49
65.95,12,1,no,midwest,other,no,28,64
593.54,12,25,no,midwest,other,no,6.5,47
316.56,12,1,no,midwest,white,no,15.2,86
925.93,12,7,no,midwest,white,no,9.2,88
641.03,12,25,no,midwest,other,no,12.1,49
535.38,12,12,no,midwest,white,no,2.5,86
493.83,8,33,yes,midwest,white,no,13.4,99
493.83,12,34,yes,midwest,white,no,14.6,65
379.87,13,3,yes,midwest,white,no,6.3,202
296.3,12,4,no,midwest,other,no,4.6,271
997.15,12,31,yes,midwest,white,no,9,146
261.16,12,40,no,midwest,other,no,10.3,43
1014.11,12,24,no,midwest,other,no,16.2,25
498.58,12,5,no,midwest,white,no,11.3,64
754.72,13,16,no,midwest,white,no,9.3,54
341.88,8,35,no,midwest,white,no,27.6,158
593.54,17,13,yes,midwest,white,no,10.6,108
866.57,17,29,yes,midwest,white,yes,17.3,124
1163.34,13,30,no,midwest,white,no,5.5,119
165.88,12,4,no,midwest,white,no,0.1,159
1187.08,12,19,no,midwest,other,no,16.2,36
518.52,16,5,no,midwest,white,no,4.4,89
1111.11,12,31,yes,midwest,other,no,5.5,39
802.47,14,13,yes,midwest,other,no,8.8,175
1139.6,12,25,yes,midwest,white,no,7.6,309
664.77,12,34,no,midwest,white,no,7.6,159
1030.39,13,21,no,midwest,white,no,25.3,41
1187.08,13,25,no,midwest,other,no,13.2,213
400.33,14,20,no,midwest,white,no,20.5,120
1068.38,16,9,no,midwest,white,yes,5.5,136
902.18,16,35,no,midwest,white,no,7.5,85
854.7,7,31,no,midwest,white,no,1.8,184
1032.62,8,42,yes,midwest,white,no,16,123
426.78,13,11,yes,midwest,white,no,4.2,219
759.73,12,32,yes,midwest,white,no,1.1,227
275.4,12,25,yes,midwest,white,no,2.8,60
617.28,12,10,no,midwest,white,no,18.1,140
220.46,12,8,no,midwest,other,no,4.3,81
632.1,10,35,yes,midwest,white,no,13.3,193
256.79,1,15,no,midwest,white,no,8.5,75
794.63,12,40,no,midwest,white,no,0.7,38
226.85,12,3,no,midwest,white,no,4.1,265
717.81,14,15,no,midwest,white,no,1.3,73
830.96,12,25,yes,midwest,white,no,23.6,77
604.69,13,17,no,midwest,white,no,7,73
71.23,12,3,no,midwest,other,no,3.5,129
308.64,14,11,no,midwest,white,no,8.3,188
513.7,12,46,no,midwest,white,no,21.4,223
859.45,12,21,yes,midwest,white,no,21.8,126
474.83,12,2,yes,midwest,other,no,21.5,114
572.17,16,16,yes,midwest,white,yes,14,73
814.34,10,43,yes,midwest,white,no,6.2,184
546.06,14,9,yes,midwest,white,no,1,142
676.64,18,22,yes,midwest,other,yes,8.8,139
546.06,12,17,yes,midwest,white,no,18.3,169
1139.6,12,20,yes,midwest,white,no,9.3,175
427.35,12,20,yes,midwest,other,no,29.1,25
1234.57,15,29,yes,midwest,white,no,18.8,190
699.59,16,1,yes,midwest,white,yes,10.9,29
522.32,16,7,yes,midwest,white,yes,13.4,130
807.22,14,18,yes,midwest,white,no,11.3,114
664.77,12,40,yes,midwest,white,no,19.7,199
705.47,8,43,yes,midwest,white,no,3.3,169
714.87,12,11,yes,midwest,white,no,16.5,22
1187.08,12,33,yes,midwest,other,no,13.7,162
593.54,14,10,yes,midwest,white,no,18.9,87
1161.95,17,18,yes,midwest,white,no,17.6,218
503.7,11,6,no,midwest,other,no,2.3,180
327.4,9,41,no,midwest,white,no,7.6,370
92.92,13,14,no,midwest,white,no,11.4,29
860.46,12,23,yes,midwest,white,no,7.2,84
546.06,12,15,yes,midwest,white,no,16,63
280.15,12,10,yes,midwest,white,no,6.1,51
1733.14,16,18,yes,midwest,white,yes,8.5,76
1899.34,16,13,yes,midwest,white,yes,11.6,47
1187.08,18,16,yes,midwest,white,yes,5.1,215
2136.75,18,11,yes,midwest,other,yes,10,81
498.58,12,16,yes,midwest,other,no,13.1,44
1163.34,12,17,yes,midwest,other,no,35.1,147
1495.73,16,28,yes,midwest,white,no,20,136
353.91,12,15,yes,midwest,white,no,13.5,222
391.74,12,15,yes,midwest,white,no,6.2,137
759.73,16,23,yes,midwest,white,yes,9.7,169
643.78,12,20,no,midwest,other,no,17,72
583.38,12,21,yes,midwest,other,no,12.9,149
1582.54,12,33,yes,midwest,white,no,2,44
830.96,12,35,yes,midwest,white,no,6,237
425.24,12,23,yes,midwest,white,no,4.4,100
890,12,18,no,midwest,white,no,10.7,26
284.9,13,3,yes,midwest,other,no,3.4,96
239.79,12,5,yes,midwest,white,no,14.4,206
1471.98,12,24,yes,midwest,white,no,1,92
493.83,8,33,yes,midwest,white,no,6.7,176
284.9,10,9,yes,midwest,white,no,26.3,143
1020.89,8,39,yes,midwest,other,no,9.5,162
332.38,12,5,yes,midwest,white,no,7.8,74
688.51,12,10,yes,midwest,white,no,1.1,19
379.87,12,11,no,midwest,white,no,15.6,47
1163.34,12,38,yes,midwest,white,no,15.9,34
854.7,14,19,no,midwest,white,no,16.4,152
160.49,12,14,no,midwest,black,no,16.4,22
222.76,9,21,no,midwest,white,no,4.7,52
198.84,12,51,no,midwest,white,no,1.3,57
664.77,12,21,no,midwest,white,no,10.6,132
738.3,12,25,no,midwest,white,no,2.9,89
115.74,12,11,no,midwest,white,no,5.8,169
596.46,10,38,no,midwest,other,no,2,155
168.15,12,3,no,midwest,white,no,1.4,191
641.03,14,14,no,midwest,white,no,2.8,102
496.2,14,11,no,midwest,white,no,35.6,109
641.03,14,32,no,midwest,white,no,10.6,206
493.83,12,14,no,midwest,white,no,9.7,31
427.35,12,28,no,midwest,white,no,20.1,188
427.35,12,20,no,midwest,white,no,4.3,138
593.54,12,8,no,midwest,white,no,3.6,153
451.09,7,40,no,midwest,white,no,5.3,108
404.01,12,7,no,midwest,white,no,17.5,51
237.42,12,4,no,midwest,white,no,7.1,41
531.17,13,19,no,midwest,white,no,13.3,203
654.32,11,18,no,midwest,white,no,18.6,113
391.74,10,36,no,midwest,white,no,1.4,256
271.6,12,19,no,midwest,white,no,19.3,78
462.96,12,15,no,midwest,white,no,0.5,108
830.96,12,34,no,midwest,white,no,13.7,90
498.58,12,44,no,midwest,white,no,3.1,25
395.06,12,16,no,midwest,white,no,10.7,87
772.79,12,42,no,midwest,other,no,33,174
593.54,11,28,no,midwest,white,no,5.8,20
835.71,12,18,no,midwest,other,no,4.5,82
432.72,9,30,no,midwest,white,no,17.5,125
113.43,12,2,no,midwest,white,no,39,329
807.22,12,22,no,midwest,other,no,3.2,179
901.23,12,29,no,midwest,white,no,22.5,88
401.23,12,47,no,midwest,white,no,15.9,22
403.61,13,4,yes,midwest,white,no,26.7,149
356.13,12,26,yes,midwest,white,no,9.3,59
356.65,12,4,yes,midwest,white,no,1.2,71
220.46,12,1,no,midwest,white,no,2,107
1234.57,14,47,yes,midwest,other,no,14.3,58
771.6,12,42,yes,midwest,white,no,2,49
949.67,12,41,yes,midwest,other,no,4.2,89
948.15,16,17,yes,midwest,white,yes,2.7,39
837.46,13,14,yes,midwest,white,no,2.9,46
356.13,11,32,no,midwest,white,no,16,202
575.74,8,36,no,midwest,white,no,18,136
432.1,12,25,no,midwest,white,no,11.4,49
436.54,12,45,no,midwest,white,no,11.4,71
177.78,12,14,no,midwest,white,no,37.1,189
129.18,12,13,no,midwest,white,no,1.9,129
379.87,12,23,yes,midwest,black,no,17.5,256
675.93,7,42,yes,midwest,black,no,4.8,205
724.41,12,44,yes,midwest,other,no,10.3,146
522.32,12,38,yes,midwest,white,no,16.1,89
617.28,11,32,no,midwest,other,no,25.5,54
802.47,18,23,no,midwest,white,yes,15,36
854.7,12,23,no,midwest,other,no,4.9,95
1092.12,15,34,no,midwest,white,no,25.3,49
664.77,16,42,no,midwest,other,yes,24.4,111
289.05,11,12,no,midwest,white,no,5,239
154.32,15,3,no,midwest,other,no,9,43
320.51,12,8,no,midwest,white,no,1.5,193
617.28,12,21,no,midwest,white,no,17.7,151
515.59,12,11,no,midwest,other,no,27.5,235
222.84,13,2,no,midwest,other,no,6.2,228
183.38,12,10,no,midwest,white,no,0.8,152
210.34,12,12,no,midwest,white,no,15.5,26
498.58,12,14,no,midwest,white,no,24.3,26
148.15,2,50,no,midwest,white,no,27.1,37
474.83,8,32,no,midwest,white,no,9,151
185.74,9,3,no,midwest,white,no,13.6,100
664.77,12,14,yes,midwest,white,no,22.2,118
1139.6,16,30,yes,midwest,other,yes,7.9,45
341.88,17,0,yes,midwest,white,no,11.7,84
379.87,12,29,no,midwest,white,no,10.6,47
1115.86,12,29,yes,midwest,other,no,11.6,139
189.93,12,13,no,midwest,white,no,1.7,234
830.96,12,15,no,midwest,white,no,13.5,62
928.96,10,29,no,midwest,other,no,21.5,84
1111.11,18,21,yes,midwest,white,yes,6.8,135
176.88,12,3,no,midwest,white,no,4.1,97
522.32,13,19,no,midwest,white,no,2.4,179
1103.99,16,36,yes,midwest,white,yes,3.2,122
175.96,12,11,no,midwest,white,no,10.2,69
264.55,15,-1,no,midwest,white,no,6.2,45
997.15,12,45,yes,midwest,white,no,23.9,282
474.83,12,9,yes,midwest,white,no,2.8,77
949.67,15,9,yes,midwest,other,no,1.3,130
282.76,12,16,no,midwest,white,no,0.4,172
493.83,14,16,yes,midwest,white,no,3,56
593.54,12,14,yes,midwest,white,no,13.6,60
296.77,12,11,yes,midwest,white,no,15.5,120
641.03,12,21,yes,midwest,white,no,12.4,62
807.22,14,15,yes,midwest,black,no,8.7,99
759.73,12,20,yes,midwest,white,no,2.9,155
997.15,12,35,yes,midwest,white,no,3.9,234
593.54,12,11,yes,midwest,other,no,17.6,131
154.32,10,15,yes,midwest,white,no,17.1,164
1068.38,16,19,yes,midwest,white,yes,12.6,109
569.8,12,15,yes,midwest,white,no,28.5,75
403.61,9,29,yes,midwest,white,no,16.3,95
163.82,12,1,yes,midwest,white,no,6.5,86
427.35,12,25,yes,midwest,white,no,1.7,83
878.44,12,24,yes,midwest,white,no,5.1,143
462.96,12,15,yes,midwest,white,no,13,34
488.89,12,11,yes,midwest,other,no,10.1,97
949.67,12,17,yes,midwest,white,no,20.3,334
403.61,12,8,no,midwest,white,no,12.2,219
94.97,12,7,no,midwest,other,no,11.9,43
522.32,17,11,no,midwest,white,no,8.2,90
809.59,12,14,no,midwest,white,no,22.1,45
569.8,11,37,no,midwest,other,no,10,142
569.8,12,19,no,midwest,other,no,3.7,123
1899.34,16,7,no,midwest,white,no,8.1,48
664.77,12,23,no,midwest,white,no,6.4,196
498.58,12,17,no,midwest,other,no,14.9,289
403.61,12,10,no,midwest,white,no,8.8,336
807.22,10,27,no,midwest,other,no,1.3,92
451.09,12,18,no,midwest,white,no,2.9,137
807.22,9,29,no,midwest,white,no,24.6,119
172.27,12,19,no,midwest,white,no,27.7,25
718.29,14,4,no,midwest,white,no,16.4,83
759.73,12,31,no,midwest,white,no,29.9,314
197.53,12,0,no,midwest,white,no,4,128
641.03,12,17,no,midwest,white,no,0.5,143
664.77,12,20,no,midwest,white,no,25.3,147
271.6,16,19,no,midwest,white,yes,12.1,108
688.51,18,32,no,midwest,white,yes,18.9,123
949.67,12,32,no,midwest,white,no,2.4,105
759.73,18,18,no,midwest,white,yes,2.7,238
356.13,16,16,no,midwest,white,yes,12.1,43
1169.59,11,49,no,midwest,white,no,8.7,112
344.8,12,12,no,midwest,white,no,35.7,176
1068.38,17,6,no,midwest,white,no,5.8,66
552.31,12,18,no,midwest,white,no,19.5,157
308.64,14,8,no,midwest,white,no,23,87
322.89,12,21,no,midwest,white,no,11.1,246
356.13,12,11,no,midwest,white,no,4.8,63
709.88,12,16,no,midwest,white,no,3.6,30
881.83,12,10,no,midwest,white,no,13.7,175
569.8,10,49,no,midwest,white,no,29.1,194
455.84,11,17,no,midwest,white,no,11.8,93
444.44,10,11,no,midwest,white,no,13.4,210
949.67,18,20,no,midwest,white,yes,21.6,117
664.77,12,26,no,midwest,white,no,9.6,75
166.19,12,3,no,midwest,white,no,20,214
807.22,16,16,no,midwest,white,yes,6.9,78
462.99,12,10,no,midwest,white,no,27.8,64
546.06,12,12,no,midwest,white,no,14.2,108
379.87,12,35,no,midwest,other,no,4.6,142
1068.38,16,30,no,midwest,other,yes,6.9,111
558,13,29,no,midwest,white,no,13.6,147
641.03,16,31,no,midwest,white,no,7.8,43
965.5,10,29,no,midwest,white,no,23,23
142.45,13,1,no,midwest,other,no,19.8,191
522.32,12,29,no,midwest,white,no,10.4,82
166.04,12,5,no,midwest,white,no,2.2,116
688.51,10,31,no,midwest,white,no,13.5,151
593.54,12,37,no,midwest,white,no,26.6,230
1092.12,18,17,no,midwest,white,yes,11.6,16
356.13,12,9,no,midwest,white,no,21.7,146
273.01,10,24,no,midwest,white,no,25.5,144
801.26,12,18,yes,midwest,white,no,11.3,129
65.84,15,12,yes,midwest,other,no,4.8,106
104.94,8,43,no,midwest,white,no,28,101
356.13,8,33,no,midwest,other,no,16.5,186
1179.96,12,17,yes,midwest,white,no,2.6,253
474.83,12,32,yes,midwest,white,no,38.8,185
807.22,18,19,no,midwest,other,yes,3.6,153
